1 	11 	23 	99
1 	11 	24 	86
1 	11 	25 	90
1 	11 	25 	93
1 	11 	25 	98
1 	11 	26 	92
1 	11 	26 	98
1 	11 	2 	78
1 	11 	27 	87
1 	11 	27 	87
1 	11 	27 	96
1 	1 	12 	80
1 	11 	2 	80
1 	1 	12 	81
1 	11 	28 	87
1 	11 	28 	93
1 	11 	2 	90
1 	11 	2 	93
1 	1 	12 	95
1 	11 	2 	95
1 	11 	29 	88
1 	11 	2 	99
1 	11 	29 	97
1 	11 	3 	88
1 	1 	13 	90
1 	11 	3 	95
1 	1 	13 	96
1 	11 	3 	99
1 	1 	14 	79
1 	11 	4 	90
1 	1 	14 	97
1 	1 	15 	85
1 	11 	5 	86
1 	1 	15 	88
1 	11 	5 	96
1 	1 	15 	99
1 	1 	16 	77
1 	1 	16 	84
1 	1 	16 	86
1 	11 	6 	90
1 	11 	7 	99
1 	11 	8 	81
1 	11 	8 	83
1 	11 	8 	91
1 	1 	1 	93
1 	11 	9 	80
1 	1 	19 	81
1 	11 	9 	82
1 	1 	20 	87
1 	1 	20 	89
1 	1 	20 	92
1 	12 	10 	80
1 	12 	10 	81
1 	12 	10 	99
1 	1 	21 	100
1 	12 	11 	80
1 	12 	11 	83
1 	12 	11 	90
1 	12 	11 	93
1 	12 	12 	81
1 	12 	12 	88
1 	12 	12 	93
1 	12 	13 	80
1 	12 	13 	83
1 	12 	13 	87
1 	12 	13 	87
1 	12 	14 	90
1 	12 	14 	93
1 	12 	14 	97
1 	12 	14 	97
1 	12 	14 	97
1 	12 	15 	84
1 	12 	15 	87
1 	12 	15 	99
1 	12 	16 	81
1 	12 	16 	81
1 	12 	16 	84
1 	12 	16 	93
1 	12 	16 	94
1 	12 	17 	86
1 	12 	17 	97
1 	12 	17 	97
1 	12 	1 	80
1 	12 	18 	99
1 	12 	1 	92
1 	12 	1 	92
1 	12 	19 	83
1 	12 	19 	98
1 	12 	20 	89
1 	12 	20 	93
1 	12 	20 	96
1 	12 	21 	85
1 	12 	21 	85
1 	12 	21 	89
1 	12 	21 	94
1 	12 	22 	87
1 	12 	22 	90
1 	12 	22 	97
1 	12 	23 	94
1 	12 	24 	86
1 	12 	24 	96
1 	12 	25 	83
1 	12 	25 	83
1 	12 	25 	95
1 	12 	27 	84
1 	1 	22 	80
1 	12 	28 	97
1 	1 	22 	90
1 	12 	2 	96
1 	12 	2 	98
1 	12 	29 	87
1 	12 	29 	91
1 	12 	29 	91
1 	12 	29 	93
1 	12 	30 	87
1 	12 	30 	89
1 	12 	31 	94
1 	12 	31 	94
1 	12 	3 	80
1 	1 	23 	85
1 	1 	23 	87
1 	1 	23 	88
1 	1 	23 	96
1 	12 	3 	96
1 	12 	3 	96
1 	12 	4 	79
1 	1 	24 	80
1 	12 	4 	80
1 	12 	4 	80
1 	1 	24 	82
1 	1 	24 	98
1 	1 	25 	81
1 	1 	25 	89
1 	12 	5 	93
1 	1 	26 	100
1 	12 	6 	79
1 	12 	6 	81
1 	1 	26 	88
1 	1 	26 	96
1 	12 	6 	99
1 	1 	2 	75
1 	12 	7 	81
1 	12 	7 	84
1 	1 	27 	85
1 	1 	27 	95
1 	12 	8 	80
1 	1 	28 	82
1 	12 	8 	82
1 	12 	8 	85
1 	1 	28 	86
1 	12 	8 	86
1 	1 	28 	88
1 	1 	28 	89
1 	12 	8 	93
1 	12 	8 	95
1 	1 	28 	97
1 	12 	8 	97
1 	1 	28 	99
1 	1 	2 	93
1 	1 	2 	94
1 	1 	29 	90
1 	12 	9 	95
1 	12 	9 	97
1 	1 	29 	99
1 	1 	30 	100
1 	1 	30 	87
1 	1 	30 	98
1 	1 	3 	100
1 	13 	10 	82
1 	13 	10 	90
1 	13 	10 	94
1 	13 	10 	95
1 	13 	11 	80
1 	13 	11 	87
1 	13 	11 	97
1 	13 	12 	96
1 	13 	12 	97
1 	13 	12 	98
1 	13 	13 	88
1 	13 	13 	89
1 	13 	13 	96
1 	13 	14 	93
1 	13 	15 	100
1 	13 	15 	83
1 	13 	15 	93
1 	13 	17 	100
1 	13 	1 	79
1 	13 	17 	98
1 	13 	1 	85
1 	1 	31 	87
1 	13 	18 	88
1 	13 	18 	90
1 	13 	18 	96
1 	13 	1 	97
1 	1 	31 	99
1 	13 	20 	86
1 	13 	20 	91
1 	13 	20 	91
1 	13 	20 	97
1 	13 	21 	94
1 	13 	22 	96
1 	13 	23 	84
1 	13 	23 	86
1 	13 	23 	92
1 	13 	25 	86
1 	13 	25 	89
1 	13 	25 	93
1 	13 	25 	97
1 	13 	25 	99
1 	13 	26 	84
1 	13 	26 	87
1 	13 	26 	94
1 	13 	27 	98
1 	13 	28 	86
1 	13 	28 	95
1 	13 	28 	96
1 	13 	2 	92
1 	13 	2 	94
1 	13 	2 	95
1 	13 	2 	97
1 	13 	29 	87
1 	13 	30 	89
1 	13 	30 	93
1 	13 	30 	94
1 	13 	31 	92
1 	13 	31 	93
1 	13 	3 	85
1 	13 	3 	88
1 	13 	3 	91
1 	13 	3 	97
1 	13 	6 	82
1 	13 	6 	93
1 	13 	6 	93
1 	13 	6 	96
1 	13 	7 	81
1 	1 	3 	83
1 	1 	3 	84
1 	13 	8 	85
1 	1 	3 	91
1 	1 	3 	96
1 	1 	3 	96
1 	1 	3 	98
1 	13 	9 	84
1 	13 	9 	86
1 	13 	9 	89
1 	13 	9 	99
1 	14 	10 	85
1 	14 	10 	93
1 	14 	11 	86
1 	14 	12 	82
1 	14 	12 	86
1 	14 	12 	90
1 	14 	12 	94
1 	14 	13 	85
1 	14 	14 	82
1 	14 	14 	97
1 	14 	15 	85
1 	14 	15 	86
1 	14 	16 	82
1 	14 	16 	98
1 	14 	17 	89
1 	14 	17 	98
1 	14 	17 	99
1 	14 	18 	100
1 	14 	1 	83
1 	14 	18 	90
1 	14 	1 	97
1 	14 	19 	87
1 	14 	20 	86
1 	14 	20 	91
1 	14 	20 	94
1 	14 	20 	96
1 	14 	20 	99
1 	14 	21 	88
1 	14 	21 	94
1 	14 	22 	86
1 	14 	22 	96
1 	14 	24 	89
1 	14 	25 	84
1 	14 	25 	84
1 	14 	25 	87
1 	14 	25 	92
1 	14 	26 	84
1 	14 	26 	90
1 	14 	26 	91
1 	14 	27 	87
1 	14 	2 	83
1 	14 	2 	84
1 	14 	2 	85
1 	14 	28 	84
1 	14 	28 	86
1 	14 	28 	91
1 	14 	28 	96
1 	14 	29 	87
1 	14 	30 	94
1 	14 	4 	85
1 	14 	4 	95
1 	14 	5 	94
1 	14 	7 	82
1 	14 	7 	91
1 	14 	8 	100
1 	14 	8 	92
1 	1 	4 	97
1 	14 	9 	94
1 	14 	9 	98
1 	1 	5 	100
1 	15 	10 	86
1 	15 	10 	93
1 	15 	10 	97
1 	15 	10 	98
1 	15 	11 	81
1 	15 	11 	86
1 	15 	13 	83
1 	15 	13 	83
1 	15 	13 	86
1 	15 	13 	87
1 	15 	13 	87
1 	15 	13 	90
1 	15 	13 	93
1 	15 	13 	96
1 	15 	13 	96
1 	15 	14 	86
1 	15 	14 	97
1 	15 	15 	91
1 	15 	15 	92
1 	15 	16 	94
1 	15 	16 	95
1 	15 	17 	98
1 	15 	17 	99
1 	15 	1 	85
1 	15 	18 	85
1 	15 	18 	87
1 	15 	18 	93
1 	15 	18 	93
1 	15 	18 	97
1 	15 	19 	84
1 	15 	19 	97
1 	15 	20 	85
1 	15 	20 	88
1 	15 	20 	96
1 	15 	2 	100
1 	15 	21 	87
1 	15 	21 	97
1 	15 	21 	99
1 	15 	22 	87
1 	15 	22 	95
1 	15 	23 	86
1 	15 	25 	84
1 	15 	25 	89
1 	15 	25 	95
1 	15 	25 	96
1 	15 	26 	84
1 	15 	2 	84
1 	15 	2 	85
1 	15 	2 	86
1 	15 	2 	89
1 	15 	29 	91
1 	15 	29 	94
1 	15 	30 	94
1 	15 	3 	81
1 	15 	3 	83
1 	15 	3 	97
1 	15 	3 	98
1 	15 	3 	99
1 	15 	4 	88
1 	15 	4 	89
1 	15 	4 	91
1 	15 	4 	97
1 	15 	5 	80
1 	15 	5 	86
1 	15 	5 	87
1 	15 	5 	89
1 	15 	5 	90
1 	15 	5 	92
1 	15 	6 	80
1 	15 	6 	80
1 	15 	6 	86
1 	15 	6 	89
1 	15 	6 	93
1 	15 	7 	100
1 	1 	5 	74
1 	1 	5 	78
1 	15 	7 	85
1 	15 	7 	94
1 	1 	5 	80
1 	1 	5 	84
1 	15 	8 	84
1 	15 	8 	96
1 	15 	8 	98
1 	15 	9 	89
1 	16 	10 	81
1 	16 	10 	94
1 	16 	11 	86
1 	16 	11 	86
1 	16 	11 	87
1 	16 	11 	94
1 	16 	12 	91
1 	16 	12 	97
1 	16 	13 	82
1 	16 	13 	92
1 	16 	14 	84
1 	16 	15 	90
1 	16 	15 	94
1 	16 	16 	88
1 	16 	16 	88
1 	16 	16 	98
1 	16 	17 	94
1 	16 	17 	98
1 	16 	17 	99
1 	16 	1 	85
1 	16 	19 	90
1 	16 	19 	99
1 	16 	20 	100
1 	16 	20 	100
1 	16 	20 	86
1 	16 	20 	92
1 	16 	21 	92
1 	16 	21 	95
1 	16 	22 	84
1 	16 	22 	97
1 	16 	22 	98
1 	16 	23 	95
1 	16 	23 	98
1 	16 	23 	99
1 	16 	24 	97
1 	16 	25 	93
1 	16 	25 	93
1 	16 	25 	98
1 	16 	26 	87
1 	16 	26 	98
1 	16 	27 	86
1 	16 	28 	100
1 	16 	28 	91
1 	16 	29 	100
1 	16 	2 	92
1 	16 	2 	96
1 	16 	29 	89
1 	16 	29 	93
1 	16 	30 	87
1 	16 	30 	95
1 	16 	3 	82
1 	16 	3 	95
1 	16 	4 	82
1 	16 	4 	88
1 	16 	4 	89
1 	16 	5 	81
1 	16 	5 	83
1 	16 	5 	84
1 	16 	5 	85
1 	16 	5 	90
1 	16 	5 	92
1 	16 	5 	94
1 	16 	5 	95
1 	16 	5 	99
1 	16 	6 	80
1 	16 	6 	95
1 	16 	7 	88
1 	1 	6 	82
1 	16 	8 	82
1 	16 	8 	83
1 	1 	6 	89
1 	16 	8 	91
1 	16 	8 	98
1 	16 	8 	99
1 	1 	6 	98
1 	16 	9 	82
1 	16 	9 	85
1 	1 	6 	99
1 	17 	10 	84
1 	17 	10 	95
1 	17 	10 	96
1 	17 	11 	82
1 	17 	11 	85
1 	17 	12 	96
1 	17 	12 	98
1 	17 	13 	100
1 	17 	13 	83
1 	17 	14 	87
1 	17 	14 	87
1 	17 	14 	94
1 	17 	15 	91
1 	17 	15 	94
1 	17 	16 	87
1 	17 	17 	100
1 	17 	17 	93
1 	17 	1 	81
1 	17 	1 	87
1 	17 	1 	91
1 	17 	1 	91
1 	17 	20 	90
1 	17 	20 	93
1 	17 	20 	94
1 	17 	21 	90
1 	17 	21 	96
1 	17 	24 	91
1 	17 	25 	85
1 	17 	26 	85
1 	17 	26 	94
1 	17 	2 	81
1 	17 	2 	84
1 	17 	2 	87
1 	17 	28 	88
1 	17 	28 	91
1 	17 	28 	95
1 	17 	28 	96
1 	17 	29 	100
1 	17 	30 	89
1 	17 	3 	81
1 	17 	3 	94
1 	17 	3 	98
1 	17 	3 	98
1 	17 	4 	93
1 	17 	4 	94
1 	17 	4 	95
1 	17 	4 	97
1 	17 	4 	98
1 	17 	5 	91
1 	17 	5 	93
1 	17 	5 	97
1 	17 	5 	98
1 	17 	7 	87
1 	17 	7 	96
1 	17 	7 	97
1 	1 	7 	80
1 	17 	8 	83
1 	17 	8 	89
1 	17 	8 	91
1 	1 	7 	92
1 	1 	7 	94
1 	17 	9 	81
1 	17 	9 	83
1 	17 	9 	86
1 	17 	9 	88
1 	18 	10 	89
1 	18 	11 	85
1 	18 	11 	87
1 	18 	11 	87
1 	18 	11 	87
1 	18 	12 	83
1 	18 	12 	84
1 	18 	12 	86
1 	18 	12 	91
1 	18 	12 	99
1 	18 	13 	90
1 	18 	13 	91
1 	18 	13 	99
1 	18 	14 	83
1 	18 	14 	85
1 	18 	15 	90
1 	18 	15 	92
1 	18 	15 	98
1 	18 	15 	98
1 	18 	16 	100
1 	18 	16 	100
1 	18 	16 	83
1 	18 	16 	89
1 	18 	16 	91
1 	18 	16 	92
1 	18 	17 	88
1 	18 	17 	88
1 	18 	17 	91
1 	18 	17 	93
1 	18 	1 	80
1 	18 	1 	84
1 	18 	18 	99
1 	18 	19 	84
1 	18 	19 	92
1 	18 	20 	84
1 	18 	20 	85
1 	18 	20 	87
1 	18 	20 	91
1 	18 	20 	91
1 	18 	21 	90
1 	18 	22 	89
1 	18 	22 	92
1 	18 	23 	96
1 	18 	24 	91
1 	18 	24 	94
1 	18 	24 	99
1 	18 	25 	89
1 	18 	25 	97
1 	18 	28 	86
1 	18 	2 	92
1 	18 	29 	94
1 	18 	29 	98
1 	18 	29 	98
1 	18 	30 	100
1 	18 	30 	93
1 	18 	3 	86
1 	18 	3 	94
1 	18 	4 	81
1 	18 	4 	85
1 	18 	4 	96
1 	18 	5 	86
1 	18 	5 	89
1 	18 	5 	95
1 	18 	5 	98
1 	18 	7 	100
1 	1 	8 	77
1 	18 	7 	84
1 	18 	7 	88
1 	18 	7 	91
1 	18 	7 	92
1 	1 	8 	84
1 	18 	8 	85
1 	1 	8 	89
1 	18 	8 	91
1 	18 	8 	94
1 	1 	8 	95
1 	18 	9 	85
1 	18 	9 	94
1 	18 	9 	99
1 	19 	10 	100
1 	19 	10 	82
1 	19 	11 	100
1 	19 	11 	83
1 	19 	11 	86
1 	19 	11 	88
1 	19 	11 	91
1 	19 	11 	94
1 	19 	12 	84
1 	19 	13 	100
1 	19 	13 	87
1 	19 	13 	96
1 	19 	14 	90
1 	19 	15 	100
1 	19 	15 	87
1 	19 	15 	92
1 	19 	16 	86
1 	19 	16 	90
1 	19 	16 	90
1 	19 	16 	97
1 	19 	17 	100
1 	19 	17 	85
1 	19 	18 	86
1 	19 	18 	93
1 	19 	19 	87
1 	19 	19 	97
1 	19 	20 	98
1 	19 	20 	99
1 	19 	22 	99
1 	19 	23 	88
1 	19 	23 	95
1 	19 	23 	96
1 	19 	23 	98
1 	19 	24 	100
1 	19 	24 	86
1 	19 	24 	87
1 	19 	25 	91
1 	19 	25 	95
1 	19 	25 	97
1 	19 	26 	92
1 	19 	26 	99
1 	19 	27 	100
1 	19 	27 	87
1 	19 	27 	89
1 	19 	28 	100
1 	19 	2 	84
1 	19 	28 	87
1 	19 	28 	89
1 	19 	30 	97
1 	19 	30 	97
1 	19 	3 	93
1 	19 	3 	93
1 	19 	3 	97
1 	19 	4 	82
1 	19 	4 	83
1 	19 	4 	91
1 	19 	4 	96
1 	19 	4 	99
1 	19 	5 	85
1 	19 	5 	85
1 	19 	5 	95
1 	19 	6 	86
1 	19 	6 	99
1 	19 	7 	82
1 	19 	7 	84
1 	1 	9 	82
1 	1 	9 	83
1 	1 	9 	84
1 	1 	9 	88
1 	19 	8 	87
1 	19 	8 	87
1 	19 	8 	89
1 	19 	8 	91
1 	19 	8 	94
1 	19 	8 	99
1 	1 	9 	91
1 	19 	9 	86
1 	1 	9 	99
1 	19 	9 	90
1 	19 	9 	91
1 	20 	10 	100
1 	20 	10 	100
1 	20 	10 	85
1 	20 	10 	90
1 	20 	11 	83
1 	20 	11 	83
1 	20 	11 	85
1 	20 	11 	96
1 	20 	12 	83
1 	20 	12 	97
1 	20 	13 	86
1 	20 	13 	97
1 	20 	14 	92
1 	20 	15 	85
1 	20 	15 	93
1 	20 	15 	93
1 	20 	16 	85
1 	20 	16 	91
1 	20 	16 	92
1 	20 	17 	98
1 	20 	18 	88
1 	20 	18 	93
1 	20 	18 	98
1 	20 	18 	98
1 	20 	19 	100
1 	20 	1 	98
1 	20 	19 	85
1 	20 	19 	91
1 	20 	19 	91
1 	20 	20 	85
1 	20 	20 	88
1 	20 	20 	99
1 	20 	21 	90
1 	20 	21 	95
1 	20 	21 	96
1 	20 	21 	99
1 	20 	22 	88
1 	20 	22 	96
1 	20 	23 	87
1 	20 	23 	89
1 	20 	23 	91
1 	20 	23 	97
1 	20 	23 	98
1 	20 	23 	99
1 	20 	24 	95
1 	20 	25 	90
1 	20 	25 	93
1 	20 	26 	90
1 	20 	26 	96
1 	20 	27 	100
1 	20 	27 	87
1 	20 	27 	87
1 	20 	27 	89
1 	20 	27 	93
1 	20 	27 	93
1 	20 	27 	94
1 	20 	2 	83
1 	20 	28 	90
1 	20 	28 	90
1 	20 	28 	91
1 	20 	28 	91
1 	20 	28 	99
1 	20 	2 	95
1 	20 	30 	90
1 	20 	3 	92
1 	20 	4 	83
1 	20 	4 	83
1 	20 	4 	84
1 	20 	4 	85
1 	20 	4 	98
1 	20 	5 	86
1 	20 	5 	88
1 	20 	5 	89
1 	20 	6 	86
1 	20 	6 	92
1 	20 	7 	94
1 	20 	8 	96
1 	20 	9 	86
1 	20 	9 	89
1 	20 	9 	93
1 	20 	9 	97
1 	2 	10 	83
1 	2 	10 	84
1 	2 	10 	86
1 	2 	10 	90
1 	2 	10 	92
1 	2 	10 	93
1 	2 	1 	100
1 	21 	10 	83
1 	21 	10 	91
1 	21 	12 	90
1 	21 	12 	93
1 	21 	12 	95
1 	21 	13 	84
1 	21 	13 	90
1 	21 	14 	87
1 	21 	14 	88
1 	21 	14 	94
1 	21 	15 	85
1 	21 	15 	93
1 	21 	16 	88
1 	21 	16 	91
1 	21 	16 	94
1 	21 	1 	86
1 	21 	1 	87
1 	2 	11 	88
1 	21 	1 	88
1 	21 	18 	85
1 	21 	18 	86
1 	21 	1 	93
1 	2 	11 	95
1 	21 	19 	85
1 	21 	19 	90
1 	21 	19 	98
1 	21 	19 	99
1 	21 	21 	91
1 	21 	21 	96
1 	21 	22 	92
1 	21 	22 	95
1 	21 	23 	91
1 	21 	23 	93
1 	21 	23 	98
1 	21 	24 	100
1 	21 	25 	96
1 	21 	25 	98
1 	21 	26 	96
1 	21 	27 	90
1 	21 	27 	94
1 	21 	2 	86
1 	2 	12 	87
1 	21 	28 	87
1 	2 	12 	89
1 	21 	2 	91
1 	21 	2 	93
1 	21 	29 	87
1 	21 	30 	94
1 	2 	13 	77
1 	2 	13 	82
1 	21 	3 	86
1 	21 	3 	87
1 	2 	13 	90
1 	2 	13 	90
1 	21 	3 	93
1 	21 	4 	100
1 	2 	14 	83
1 	2 	14 	91
1 	21 	4 	92
1 	2 	14 	96
1 	2 	14 	96
1 	21 	4 	96
1 	21 	5 	84
1 	21 	5 	90
1 	2 	15 	95
1 	21 	5 	95
1 	21 	5 	95
1 	21 	5 	96
1 	2 	15 	97
1 	21 	5 	97
1 	2 	16 	80
1 	21 	6 	83
1 	21 	6 	84
1 	2 	16 	86
1 	21 	6 	88
1 	21 	6 	96
1 	2 	16 	97
1 	21 	6 	99
1 	2 	17 	93
1 	2 	17 	95
1 	2 	17 	98
1 	2 	1 	85
1 	21 	8 	87
1 	21 	8 	89
1 	2 	18 	90
1 	21 	8 	91
1 	21 	8 	94
1 	21 	8 	99
1 	2 	1 	97
1 	21 	9 	88
1 	2 	19 	91
1 	21 	9 	93
1 	2 	19 	95
1 	21 	9 	99
1 	2 	20 	93
1 	2 	20 	95
1 	2 	2 	100
1 	22 	10 	90
1 	22 	10 	98
1 	22 	1 	100
1 	22 	11 	97
1 	22 	11 	99
1 	22 	12 	97
1 	22 	13 	84
1 	22 	14 	86
1 	22 	14 	91
1 	22 	16 	100
1 	22 	16 	95
1 	2 	21 	79
1 	22 	17 	95
1 	22 	17 	96
1 	22 	17 	97
1 	22 	17 	99
1 	22 	17 	99
1 	2 	21 	82
1 	22 	1 	82
1 	2 	21 	85
1 	22 	18 	86
1 	22 	18 	97
1 	2 	21 	94
1 	22 	20 	90
1 	22 	20 	93
1 	22 	22 	94
1 	22 	22 	95
1 	22 	23 	88
1 	22 	23 	92
1 	22 	23 	94
1 	22 	23 	95
1 	22 	23 	96
1 	22 	24 	97
1 	22 	24 	99
1 	22 	25 	90
1 	22 	25 	97
1 	22 	26 	89
1 	22 	26 	89
1 	22 	26 	93
1 	22 	26 	99
1 	22 	27 	93
1 	2 	22 	80
1 	2 	22 	86
1 	2 	22 	89
1 	22 	2 	89
1 	22 	28 	95
1 	22 	2 	90
1 	2 	22 	96
1 	22 	29 	94
1 	22 	30 	92
1 	22 	30 	94
1 	22 	30 	99
1 	22 	3 	86
1 	22 	3 	88
1 	22 	3 	93
1 	2 	23 	94
1 	2 	24 	84
1 	2 	24 	85
1 	2 	24 	91
1 	22 	4 	91
1 	22 	5 	85
1 	22 	5 	94
1 	2 	26 	81
1 	2 	26 	82
1 	22 	6 	84
1 	22 	6 	85
1 	2 	26 	95
1 	2 	26 	96
1 	22 	6 	98
1 	2 	2 	75
1 	2 	27 	81
1 	22 	7 	87
1 	2 	27 	88
1 	22 	7 	89
1 	2 	27 	96
1 	22 	8 	100
1 	2 	2 	83
1 	2 	28 	82
1 	2 	28 	87
1 	22 	8 	91
1 	2 	28 	92
1 	22 	9 	85
1 	22 	9 	93
1 	22 	9 	96
1 	22 	9 	96
1 	2 	30 	88
1 	2 	30 	96
1 	2 	30 	96
1 	23 	10 	86
1 	23 	10 	96
1 	23 	11 	89
1 	23 	11 	98
1 	23 	12 	90
1 	23 	13 	95
1 	23 	13 	96
1 	23 	14 	100
1 	23 	14 	91
1 	23 	15 	91
1 	23 	15 	96
1 	23 	15 	99
1 	23 	17 	87
1 	2 	31 	90
1 	2 	31 	90
1 	23 	1 	91
1 	23 	1 	99
1 	23 	19 	94
1 	23 	19 	95
1 	23 	21 	100
1 	23 	23 	94
1 	23 	24 	89
1 	23 	26 	95
1 	23 	2 	87
1 	23 	28 	98
1 	23 	30 	91
1 	23 	30 	99
1 	23 	3 	86
1 	23 	3 	97
1 	23 	3 	98
1 	23 	4 	85
1 	23 	5 	94
1 	23 	6 	91
1 	23 	6 	93
1 	23 	7 	86
1 	23 	7 	86
1 	23 	7 	89
1 	23 	8 	89
1 	23 	8 	97
1 	23 	9 	85
1 	23 	9 	85
1 	24 	10 	86
1 	24 	10 	86
1 	24 	10 	86
1 	24 	11 	99
1 	24 	12 	85
1 	24 	12 	88
1 	24 	13 	100
1 	24 	13 	85
1 	24 	13 	89
1 	24 	13 	90
1 	24 	13 	91
1 	24 	14 	97
1 	24 	14 	98
1 	24 	15 	90
1 	24 	16 	96
1 	24 	17 	86
1 	24 	17 	97
1 	24 	18 	90
1 	24 	18 	93
1 	24 	18 	96
1 	24 	1 	92
1 	24 	19 	86
1 	24 	20 	97
1 	24 	21 	88
1 	24 	22 	100
1 	24 	22 	97
1 	24 	22 	99
1 	24 	23 	88
1 	24 	23 	90
1 	24 	25 	100
1 	24 	25 	88
1 	24 	26 	89
1 	24 	26 	91
1 	24 	27 	93
1 	24 	28 	92
1 	24 	28 	94
1 	24 	28 	98
1 	24 	29 	95
1 	24 	30 	100
1 	24 	30 	89
1 	24 	30 	89
1 	24 	3 	83
1 	24 	3 	89
1 	24 	3 	92
1 	24 	3 	95
1 	24 	3 	96
1 	24 	3 	98
1 	24 	4 	84
1 	24 	4 	85
1 	24 	4 	93
1 	24 	4 	99
1 	24 	5 	88
1 	24 	5 	88
1 	24 	5 	93
1 	24 	5 	99
1 	24 	6 	86
1 	24 	6 	91
1 	24 	6 	95
1 	24 	6 	99
1 	24 	7 	89
1 	2 	4 	88
1 	24 	8 	89
1 	24 	8 	91
1 	24 	8 	96
1 	2 	4 	91
1 	2 	4 	92
1 	2 	4 	99
1 	24 	9 	93
1 	25 	10 	92
1 	25 	10 	95
1 	25 	11 	93
1 	25 	13 	96
1 	25 	14 	97
1 	25 	15 	89
1 	25 	15 	96
1 	25 	15 	99
1 	25 	16 	87
1 	25 	1 	88
1 	25 	19 	100
1 	25 	19 	93
1 	25 	19 	95
1 	25 	19 	97
1 	25 	19 	99
1 	25 	20 	87
1 	25 	20 	90
1 	25 	20 	93
1 	25 	2 	100
1 	25 	21 	94
1 	25 	22 	91
1 	25 	22 	99
1 	25 	25 	92
1 	25 	25 	93
1 	25 	26 	93
1 	25 	26 	94
1 	25 	26 	97
1 	25 	27 	93
1 	25 	28 	100
1 	25 	28 	89
1 	25 	28 	94
1 	25 	28 	97
1 	25 	30 	89
1 	25 	30 	96
1 	25 	30 	98
1 	25 	3 	96
1 	25 	3 	96
1 	25 	4 	84
1 	25 	4 	98
1 	25 	5 	100
1 	25 	5 	93
1 	25 	5 	96
1 	25 	5 	98
1 	25 	6 	93
1 	25 	6 	94
1 	25 	6 	96
1 	2 	5 	79
1 	2 	5 	79
1 	25 	7 	91
1 	25 	7 	92
1 	25 	8 	86
1 	25 	8 	94
1 	25 	9 	91
1 	25 	9 	93
1 	26 	10 	88
